CustomerID,Recency,Frequency,Monetary,Target,CustomerLifespan,AvgOrderValue,PurchaseRate
15254,96,1,300.36,0,96,300.36,0.010309278350515464
15255,36,1,890.85,0,36,890.85,0.02702702702702703
15256,118,1,98.45,0,118,98.45,0.008403361344537815
15257,252,1,317.15,0,252,317.15,0.003952569169960474
15258,138,2,623.16,0,186,311.58,0.0106951871657754
15260,69,7,1810.77,0,342,258.68142857142857,0.02040816326530612
15261,104,1,254.82,0,104,254.82,0.009523809523809525
15262,293,1,178.95000000000002,0,293,178.95000000000002,0.003401360544217687
15263,76,1,156.51,0,76,156.51,0.012987012987012988
15264,33,1,393.74,0,33,393.74,0.029411764705882353
15265,120,2,1506.1200000000001,0,205,753.0600000000001,0.009708737864077669
15266,307,1,119.3,0,307,119.3,0.003246753246753247
15267,12,4,1587.76,1,152,396.94,0.026143790849673203
15270,87,5,1850.29,1,279,370.058,0.017857142857142856
15271,6,13,2131.85,1,334,163.98846153846154,0.03880597014925373
15272,26,2,721.94,0,55,360.97,0.03571428571428571
15275,7,1,615.14,0,7,615.14,0.125
15276,35,1,135.31,0,35,135.31,0.027777777777777776
15277,16,1,255.89999999999998,0,16,255.89999999999998,0.058823529411764705
15279,324,1,290.51,0,324,290.51,0.003076923076923077
15280,141,1,113.12,0,141,113.12,0.007042253521126761
15281,28,9,2332.15,0,302,259.1277777777778,0.0297029702970297
15286,19,1,240.55,0,19,240.55,0.05
15287,40,1,340.98,1,40,340.98,0.024390243902439025
15288,12,5,2306.52,0,334,461.304,0.014925373134328358
15289,107,2,697.98,1,219,348.99,0.00909090909090909
15290,0,15,6405.51,1,328,427.034,0.04559270516717325
15291,1,14,4350.18,1,343,310.7271428571429,0.040697674418604654
15292,170,1,180.94,0,170,180.94,0.005847953216374269
15296,20,6,3672.86,0,296,612.1433333333333,0.020202020202020204
15297,33,1,230.46,1,33,230.46,0.029411764705882353
15298,10,9,3834.52,1,335,426.0577777777778,0.026785714285714284
15299,36,7,4507.01,0,341,643.8585714285715,0.02046783625730994
15300,33,1,496.44,0,33,496.44,0.029411764705882353
15301,20,12,5070.35,0,338,422.5291666666667,0.035398230088495575
15303,259,1,574.02,0,259,574.02,0.0038461538461538464
15304,30,8,694.4,0,338,86.8,0.02359882005899705
15306,33,3,1174.3500000000001,0,117,391.45000000000005,0.025423728813559324
15307,65,1,205.3,0,65,205.3,0.015151515151515152
15308,243,1,310.47,0,243,310.47,0.004098360655737705
15311,4,80,52797.72,1,343,659.9715,0.23255813953488372
15312,44,4,924.85,0,323,231.2125,0.012345679012345678
15313,79,1,52.0,0,79,52.0,0.0125
15314,168,1,327.97,0,168,327.97,0.005917159763313609
15315,33,2,570.5,0,85,285.25,0.023255813953488372
15316,296,1,165.0,0,296,165.0,0.003367003367003367
15319,253,1,204.5,0,253,204.5,0.003937007874015748
15320,13,1,267.13,0,13,267.13,0.07142857142857142
15321,40,3,2748.31,0,261,916.1033333333334,0.011450381679389313
15322,55,1,679.68,0,55,679.68,0.017857142857142856
15325,73,1,162.29,0,73,162.29,0.013513513513513514
15326,303,1,311.71,0,303,311.71,0.003289473684210526
15327,22,1,208.75,0,22,208.75,0.043478260869565216
15329,8,3,1049.7,0,141,349.90000000000003,0.02112676056338028
15330,1,2,714.9599999999999,0,30,357.47999999999996,0.06451612903225806
15332,335,4,1661.06,0,339,415.265,0.011764705882352941
15333,177,1,1028.56,0,177,1028.56,0.0056179775280898875
15334,126,3,351.67,0,142,117.22333333333334,0.02097902097902098
15335,22,1,173.97,0,22,173.97,0.043478260869565216
15339,35,2,574.07,0,287,287.035,0.006944444444444444
15341,50,1,2020.52,0,50,2020.52,0.0196078431372549
15342,99,1,406.09000000000003,0,99,406.09000000000003,0.01
15343,56,1,364.5,0,56,364.5,0.017543859649122806
15344,1,2,460.64,1,43,230.32,0.045454545454545456
15345,15,1,393.54,0,15,393.54,0.0625
15346,302,1,252.42000000000002,0,302,252.42000000000002,0.0033003300330033004
15347,335,1,201.60000000000002,0,335,201.60000000000002,0.002976190476190476
15348,41,1,158.04,0,41,158.04,0.023809523809523808
15349,127,2,473.81,0,156,236.905,0.012738853503184714
15350,342,1,115.65,0,342,115.65,0.0029154518950437317
15351,2,6,1643.97,1,339,273.995,0.01764705882352941
15353,224,2,777.02,0,337,388.51,0.005917159763313609
15355,22,1,126.25,1,22,126.25,0.043478260869565216
15356,0,10,2766.5,0,337,276.65,0.029585798816568046
15358,4,20,7517.14,1,335,375.857,0.05952380952380952
15360,9,1,427.93,0,9,427.93,0.1
15361,331,1,418.92,0,331,418.92,0.0030120481927710845
15363,342,1,326.0,0,342,326.0,0.0029154518950437317
15364,65,2,913.19,0,223,456.595,0.008928571428571428
15365,51,4,1945.15,1,284,486.2875,0.014035087719298246
15366,44,2,602.51,0,327,301.255,0.006097560975609756
15367,26,4,1877.5900000000001,0,244,469.39750000000004,0.0163265306122449
15370,10,7,2386.05,0,302,340.86428571428576,0.0231023102310231
15372,106,1,2007.4,0,106,2007.4,0.009345794392523364
15373,85,9,1686.9,1,340,187.43333333333334,0.026392961876832845
15374,98,1,168.0,0,98,168.0,0.010101010101010102
15376,9,3,1233.3600000000001,0,191,411.12000000000006,0.015625
15379,138,7,3703.29,0,327,529.0414285714286,0.021341463414634148
15380,16,4,1304.96,1,334,326.24,0.011940298507462687
15381,183,2,596.85,0,237,298.425,0.008403361344537815
15382,54,5,4709.9,1,265,941.9799999999999,0.018796992481203006
15384,139,2,642.41,0,329,321.205,0.006060606060606061
15385,9,1,316.88,0,9,316.88,0.1
15386,155,1,394.14,0,155,394.14,0.00641025641025641
15388,239,1,140.54,0,239,140.54,0.004166666666666667
15389,141,1,500.0,0,141,500.0,0.007042253521126761
15392,58,2,665.46,1,329,332.73,0.006060606060606061
15393,250,1,124.10000000000001,1,250,124.10000000000001,0.00398406374501992
15394,47,3,1854.14,1,328,618.0466666666667,0.00911854103343465
15395,295,1,107.45,0,295,107.45,0.0033783783783783786
15396,82,1,288.18,0,82,288.18,0.012048192771084338
15397,259,1,94.0,0,259,94.0,0.0038461538461538464
15398,47,1,634.85,1,47,634.85,0.020833333333333332
15399,48,1,305.17,1,48,305.17,0.02040816326530612
15400,61,5,716.2,0,248,143.24,0.020080321285140562
15402,118,2,626.77,0,165,313.385,0.012048192771084338
15405,158,1,349.1,0,158,349.1,0.006289308176100629
15406,0,2,510.71000000000004,0,270,255.35500000000002,0.007380073800738007
15407,3,4,1056.44,0,274,264.11,0.014545454545454545
15408,233,1,267.18,0,233,267.18,0.004273504273504274
15410,53,8,3450.84,0,231,431.355,0.034482758620689655
15411,39,3,991.26,1,152,330.42,0.0196078431372549
15412,140,1,190.53,0,140,190.53,0.0070921985815602835
15414,6,2,421.50000000000006,1,211,210.75000000000003,0.009433962264150943
15415,282,1,572.8100000000001,0,282,572.8100000000001,0.0035335689045936395
15416,34,4,3984.32,0,252,996.08,0.015810276679841896
15417,54,1,508.8,0,54,508.8,0.01818181818181818
15421,28,4,950.36,0,279,237.59,0.014285714285714285
15422,292,2,97.7,0,292,48.85,0.006825938566552901
15423,7,1,43.5,0,7,43.5,0.125
15424,223,2,383.34,0,223,191.67,0.008928571428571428
15426,2,4,1001.23,1,338,250.3075,0.011799410029498525
15427,2,3,1483.14,0,16,494.38000000000005,0.17647058823529413
15429,44,1,243.06,1,44,243.06,0.022222222222222223
15433,183,2,533.3,0,236,266.65,0.008438818565400843
15434,1,4,890.58,1,169,222.645,0.023529411764705882
15436,16,2,859.32,1,203,429.66,0.00980392156862745
15437,231,1,200.16,0,231,200.16,0.004310344827586207
15438,100,1,156.57999999999998,0,100,156.57999999999998,0.009900990099009901
15440,24,3,383.68,0,178,127.89333333333333,0.01675977653631285
15442,218,1,594.0,0,218,594.0,0.0045662100456621
15443,14,4,1677.03,1,289,419.2575,0.013793103448275862
15444,9,1,342.9,1,9,342.9,0.1
15445,233,1,113.5,0,233,113.5,0.004273504273504274
15447,300,1,155.17000000000002,0,300,155.17000000000002,0.0033222591362126247
15448,282,1,494.64,0,282,494.64,0.0035335689045936395
15449,154,2,647.7,1,231,323.85,0.008620689655172414
15452,40,2,413.33000000000004,1,233,206.66500000000002,0.008547008547008548
15453,5,6,1253.09,1,157,208.84833333333333,0.0379746835443038
15454,331,1,179.1,0,331,179.1,0.0030120481927710845
15456,252,3,447.22,0,328,149.07333333333335,0.00911854103343465
15457,231,1,237.07,0,231,237.07,0.004310344827586207
15460,323,1,216.76,0,323,216.76,0.0030864197530864196
15462,63,3,234.6,0,156,78.2,0.01910828025477707
15464,307,1,1048.85,0,307,1048.85,0.003246753246753247
15465,31,17,6568.179999999999,1,339,386.36352941176466,0.05
15466,54,1,334.53,0,54,334.53,0.01818181818181818
15467,114,2,402.56,1,121,201.28,0.01639344262295082
15468,20,2,467.51,0,20,233.755,0.09523809523809523
15469,19,2,538.55,0,89,269.275,0.022222222222222223
15472,82,1,371.56,0,82,371.56,0.012048192771084338
15473,27,5,1057.2,1,30,211.44,0.16129032258064516
15475,46,1,454.11,0,46,454.11,0.02127659574468085
15478,9,2,1441.42,0,26,720.71,0.07407407407407407
15480,85,1,905.5,0,85,905.5,0.011627906976744186
15482,5,8,4779.1,1,328,597.3875,0.0243161094224924
15483,130,4,233.81,0,236,58.4525,0.016877637130801686
15484,26,2,2030.68,1,47,1015.34,0.041666666666666664
15485,305,2,1278.63,1,342,639.315,0.0058309037900874635
15488,62,1,91.32000000000001,0,62,91.32000000000001,0.015873015873015872
15489,27,2,790.9,1,180,395.45,0.011049723756906077
15491,64,6,3100.09,0,205,516.6816666666667,0.02912621359223301
15492,43,1,487.74,1,43,487.74,0.022727272727272728
15493,2,5,2001.8,0,240,400.36,0.02074688796680498
15494,90,1,1127.38,1,90,1127.38,0.01098901098901099
15497,289,1,970.6,1,289,970.6,0.0034482758620689655
15498,12,25,11788.8,1,336,471.55199999999996,0.07418397626112759
15500,50,1,406.02000000000004,1,50,406.02000000000004,0.0196078431372549
15502,36,10,9736.98,1,338,973.698,0.029498525073746312
15503,332,1,147.09,0,332,147.09,0.003003003003003003
15504,50,1,52.83,0,50,52.83,0.0196078431372549
15505,22,5,3610.96,0,124,722.192,0.04
15506,15,2,514.41,1,108,257.205,0.01834862385321101
15507,141,1,492.36,0,141,492.36,0.007042253521126761
15508,158,6,1000.27,0,204,166.71166666666667,0.02926829268292683
15510,300,1,250.0,0,300,250.0,0.0033222591362126247
15511,7,4,744.3,1,54,186.075,0.07272727272727272
15512,125,2,121.0,0,329,60.5,0.006060606060606061
15513,2,19,14758.22,0,343,776.7484210526316,0.055232558139534885
15514,3,8,3147.03,1,333,393.37875,0.023952095808383235
15516,14,3,62.43,0,16,20.81,0.17647058823529413
15517,202,1,267.03,0,202,267.03,0.0049261083743842365
15518,33,8,1942.45,0,301,242.80625,0.026490066225165563
15521,9,8,3000.2,0,224,375.025,0.035555555555555556
15522,2,2,398.84,0,57,199.42,0.034482758620689655
15523,53,1,412.01000000000005,0,53,412.01000000000005,0.018518518518518517
15525,342,1,313.93,1,342,313.93,0.0029154518950437317
15526,2,2,148.44,0,2,74.22,0.6666666666666666
15527,8,7,2249.44,1,323,321.34857142857146,0.021604938271604937
15528,223,1,229.33,0,223,229.33,0.004464285714285714
15529,36,10,3643.69,1,336,364.369,0.02967359050445104
15530,119,3,1168.73,1,216,389.57666666666665,0.013824884792626729
15532,100,3,1225.79,1,327,408.59666666666664,0.009146341463414634
15533,51,2,554.74,1,58,277.37,0.03389830508474576
15535,142,4,536.4,0,297,134.1,0.013422818791946308
15537,132,1,110.92,0,132,110.92,0.007518796992481203
15541,83,1,85.13000000000001,0,83,85.13000000000001,0.011904761904761904
15543,257,1,127.86,0,257,127.86,0.003875968992248062
15544,89,7,2772.37,1,342,396.05285714285714,0.02040816326530612
15545,23,2,292.71999999999997,0,340,146.35999999999999,0.005865102639296188
15547,9,13,4432.43,1,331,340.9561538461539,0.0391566265060241
15549,46,3,1693.26,0,285,564.42,0.01048951048951049
15550,75,3,433.28,1,271,144.42666666666665,0.011029411764705883
15551,6,1,436.06,0,6,436.06,0.14285714285714285
15552,186,1,90.12,0,186,90.12,0.0053475935828877
15553,29,1,437.23,0,29,437.23,0.03333333333333333
15554,247,1,217.2,0,247,217.2,0.004032258064516129
15555,3,14,4022.15,1,338,287.2964285714286,0.04129793510324484
15561,119,3,449.66999999999996,1,185,149.89,0.016129032258064516
15562,321,1,134.55,0,321,134.55,0.003105590062111801
15563,170,2,735.62,1,328,367.81,0.0060790273556231
15565,19,2,173.16000000000003,0,40,86.58000000000001,0.04878048780487805
15568,14,2,422.52,1,42,211.26,0.046511627906976744
15569,73,5,1375.71,0,301,275.142,0.016556291390728478
15570,5,10,3785.5,1,338,378.55,0.029498525073746312
15571,3,2,398.78000000000003,1,47,199.39000000000001,0.041666666666666664
15572,79,4,1555.29,1,247,388.8225,0.016129032258064516
15573,1,2,607.45,0,55,303.725,0.03571428571428571
15574,147,4,702.25,0,341,175.5625,0.011695906432748537
15576,7,1,940.67,0,7,940.67,0.125
15577,120,3,258.88,0,274,86.29333333333334,0.01090909090909091
15578,131,1,127.1,0,131,127.1,0.007575757575757576
15579,38,2,348.6,0,283,174.3,0.007042253521126761
15581,90,13,3679.9700000000003,0,335,283.0746153846154,0.03869047619047619
15582,69,2,541.51,1,189,270.755,0.010526315789473684
15584,17,3,581.05,1,131,193.6833333333333,0.022727272727272728
15585,146,1,455.3,0,146,455.3,0.006802721088435374
15587,19,4,913.68,0,321,228.42,0.012422360248447204
15589,225,3,478.53,0,280,159.51,0.010676156583629894
15592,16,1,388.58,0,16,388.58,0.058823529411764705
15593,40,1,199.8,0,40,199.8,0.024390243902439025
15594,51,3,1506.43,1,204,502.1433333333334,0.014634146341463415
15596,70,5,1406.59,0,334,281.318,0.014925373134328358
15597,4,1,324.57,0,4,324.57,0.2
15598,22,1,240.68,0,22,240.68,0.043478260869565216
15599,173,1,448.83,1,173,448.83,0.005747126436781609
15601,25,13,6598.16,1,342,507.5507692307692,0.037900874635568516
15602,40,6,945.19,1,337,157.53166666666667,0.01775147928994083
15603,48,1,48.480000000000004,0,48,48.480000000000004,0.02040816326530612
15604,21,1,216.39000000000001,0,21,216.39000000000001,0.045454545454545456
15605,5,5,1198.23,0,342,239.64600000000002,0.014577259475218658
15606,30,9,2920.16,0,294,324.4622222222222,0.030508474576271188
15607,306,1,104.76,0,306,104.76,0.003257328990228013
15608,29,3,971.28,1,90,323.76,0.03296703296703297
15609,153,1,298.48,0,153,298.48,0.006493506493506494
15610,21,1,112.46000000000001,0,21,112.46000000000001,0.045454545454545456
15611,12,11,1340.3400000000001,1,304,121.84909090909092,0.036065573770491806
15612,5,2,195.15,0,31,97.575,0.0625
15615,0,22,9360.65,1,328,425.48409090909087,0.0668693009118541
15618,2,4,776.851,0,106,194.21275,0.037383177570093455
15620,26,3,1553.18,0,327,517.7266666666667,0.009146341463414634
15622,12,9,3709.56,0,251,412.17333333333335,0.03571428571428571
15623,110,1,301.03000000000003,0,110,301.03000000000003,0.009009009009009009
15624,86,4,588.13,0,225,147.0325,0.017699115044247787
15625,73,4,1534.26,0,204,383.565,0.01951219512195122
15626,44,2,675.8,0,299,337.9,0.006666666666666667
15628,16,7,2363.36,1,336,337.6228571428572,0.020771513353115726
15630,14,2,1186.35,0,174,593.175,0.011428571428571429
15632,33,7,2978.96,1,244,425.5657142857143,0.02857142857142857
15636,59,2,724.76,0,251,362.38,0.007936507936507936
15637,22,1,223.36,0,22,223.36,0.043478260869565216
15639,103,1,425.32,0,103,425.32,0.009615384615384616
15640,5,13,10442.32,1,341,803.2553846153846,0.038011695906432746
15641,74,4,1887.2,0,328,471.8,0.0121580547112462
15643,161,3,664.0,0,251,221.33333333333334,0.011904761904761904
15644,135,4,813.0,0,230,203.25,0.017316017316017316
15646,127,3,447.64000000000004,0,341,149.21333333333334,0.008771929824561403
15648,173,2,657.35,0,236,328.675,0.008438818565400843
15649,305,2,816.0,0,337,408.0,0.005917159763313609
15651,6,3,646.3,0,230,215.4333333333333,0.012987012987012988
15652,60,1,337.74,0,60,337.74,0.01639344262295082
15653,62,2,877.44,0,85,438.72,0.023255813953488372
15655,212,1,560.6700000000001,0,212,560.6700000000001,0.004694835680751174
15656,14,4,748.5,0,253,187.125,0.015748031496062992
15658,159,5,1024.1000000000001,0,342,204.82000000000002,0.014577259475218658
15659,13,1,306.45,0,13,306.45,0.07142857142857142
15660,54,7,1256.5,1,335,179.5,0.020833333333333332
15661,286,2,309.8,0,308,154.9,0.006472491909385114
15663,75,1,138.14,0,75,138.14,0.013157894736842105
15664,20,1,386.43,0,20,386.43,0.047619047619047616
15665,137,2,2242.01,0,212,1121.005,0.009389671361502348
15667,9,1,301.32000000000005,0,9,301.32000000000005,0.1
15668,187,1,76.32000000000001,0,187,76.32000000000001,0.005319148936170213
15669,9,4,684.34,0,233,171.085,0.017094017094017096
15670,266,1,173.05,0,266,173.05,0.003745318352059925
15671,64,5,1972.89,1,240,394.57800000000003,0.02074688796680498
15673,57,4,2881.02,0,296,720.255,0.013468013468013467
15674,42,5,2446.6,0,224,489.32,0.022222222222222223
15675,50,3,323.69,0,249,107.89666666666666,0.012
15676,4,2,3267.84,1,253,1633.92,0.007874015748031496
15677,18,1,657.23,0,18,657.23,0.05263157894736842
15678,22,1,352.7,0,22,352.7,0.043478260869565216
15679,123,2,260.26,1,152,130.13,0.013071895424836602
15680,9,2,1021.71,1,335,510.855,0.005952380952380952
15681,152,3,703.22,1,249,234.40666666666667,0.012
15683,86,1,193.75,0,86,193.75,0.011494252873563218
15687,34,6,2241.18,1,299,373.53,0.02
15689,89,2,254.1,0,331,127.05,0.006024096385542169
15690,70,1,111.0,1,70,111.0,0.014084507042253521
15691,221,1,136.8,0,221,136.8,0.0045045045045045045
15694,36,10,4716.04,1,342,471.604,0.029154518950437316
15695,236,2,409.98,0,236,204.99,0.008438818565400843
15696,2,8,2736.46,0,296,342.0575,0.026936026936026935
15700,141,2,696.68,0,142,348.34,0.013986013986013986
15701,37,3,1223.2,1,80,407.73333333333335,0.037037037037037035
15703,234,1,211.5,0,234,211.5,0.00425531914893617
15704,109,4,2293.62,0,185,573.405,0.021505376344086023
15705,170,1,143.1,0,170,143.1,0.005847953216374269
15706,33,4,1060.56,0,85,265.14,0.046511627906976744
15707,4,4,945.58,0,55,236.395,0.07142857142857142
15708,10,7,3364.2400000000002,0,339,480.6057142857143,0.020588235294117647
15709,253,1,133.25,0,253,133.25,0.003937007874015748
15712,40,4,865.9100000000001,1,257,216.47750000000002,0.015503875968992248
15713,112,2,356.7,0,335,178.35,0.005952380952380952
15714,47,1,132.48000000000002,1,47,132.48000000000002,0.020833333333333332
15716,115,4,1118.81,0,339,279.7025,0.011764705882352941
15717,203,1,150.3,0,203,150.3,0.004901960784313725
15719,2,13,5045.61,0,307,388.1238461538461,0.04220779220779221
15722,5,5,2222.56,0,260,444.512,0.019157088122605363
15723,334,1,203.10000000000002,0,334,203.10000000000002,0.0029850746268656717
15724,170,2,218.25,0,254,109.125,0.00784313725490196
15727,76,6,4609.29,1,328,768.215,0.0182370820668693
15729,182,1,85.0,0,182,85.0,0.00546448087431694
15730,35,3,1120.88,0,176,373.6266666666667,0.01694915254237288
15732,181,2,294.12,0,341,147.06,0.005847953216374269
15733,252,1,162.3,0,252,162.3,0.003952569169960474
15734,84,2,1339.45,0,169,669.725,0.011764705882352941
15737,48,6,1081.51,1,212,180.25166666666667,0.028169014084507043
15738,12,15,4495.52,1,341,299.70133333333337,0.043859649122807015
15739,35,1,449.12,0,35,449.12,0.027777777777777776
15740,18,1,154.88,0,18,154.88,0.05263157894736842
15743,6,3,571.61,1,154,190.53666666666666,0.01935483870967742
15744,47,1,34.8,0,47,34.8,0.020833333333333332
15745,3,3,917.2800000000001,1,205,305.76000000000005,0.014563106796116505
15746,103,1,196.88,0,103,196.88,0.009615384615384616
15747,89,2,549.47,1,142,274.735,0.013986013986013986
15748,9,1,149.31,0,9,149.31,0.1
15749,204,3,44534.3,0,301,14844.766666666668,0.009933774834437087
15750,7,6,1937.95,1,336,322.9916666666667,0.017804154302670624
15752,9,7,2637.38,0,342,376.7685714285714,0.02040816326530612
15753,274,1,79.2,0,274,79.2,0.0036363636363636364
15754,20,3,458.57,0,216,152.85666666666665,0.013824884792626729
15755,43,5,2076.7400000000002,1,264,415.34800000000007,0.018867924528301886
15756,30,4,532.96,0,218,133.24,0.0182648401826484
15757,35,2,714.42,0,187,357.21,0.010638297872340425
15759,187,3,253.04000000000002,0,327,84.34666666666668,0.009146341463414634
15762,34,2,583.75,0,46,291.875,0.0425531914893617
15763,1,2,1086.92,0,47,543.46,0.041666666666666664
15764,57,6,3279.9700000000003,0,246,546.6616666666667,0.024291497975708502
15766,33,1,315.06,0,33,315.06,0.029411764705882353
15768,85,3,621.83,0,195,207.27666666666667,0.015306122448979591
15769,0,25,52848.72,1,340,2113.9488,0.07331378299120235
15774,38,1,270.8,0,38,270.8,0.02564102564102564
15775,214,1,104.9,0,214,104.9,0.004651162790697674
15776,102,1,241.62,0,102,241.62,0.009708737864077669
15777,210,4,1047.1100000000001,0,330,261.77750000000003,0.012084592145015106
15780,153,3,475.28000000000003,0,327,158.42666666666668,0.009146341463414634
15781,107,2,211.3,1,275,105.65,0.007246376811594203
15782,19,2,2164.34,1,58,1082.17,0.03389830508474576
15785,2,5,2328.9700000000003,0,264,465.79400000000004,0.018867924528301886
15786,15,3,4932.2,0,83,1644.0666666666666,0.03571428571428571
15787,30,1,492.05,1,30,492.05,0.03225806451612903
15789,327,1,351.3,0,327,351.3,0.003048780487804878
15791,13,2,1612.69,0,173,806.345,0.011494252873563218
15793,9,2,612.0,1,238,306.0,0.008368200836820083
15795,119,1,610.01,0,119,610.01,0.008333333333333333
15796,41,6,1887.71,1,271,314.61833333333334,0.022058823529411766
15797,82,4,2207.4,0,288,551.85,0.01384083044982699
15799,45,3,884.14,0,303,294.7133333333333,0.009868421052631578
15800,76,2,699.08,0,216,349.54,0.009216589861751152
15801,15,3,1063.95,0,79,354.65000000000003,0.0375
15802,112,1,451.42,0,112,451.42,0.008849557522123894
15803,20,1,415.82000000000005,0,20,415.82000000000005,0.047619047619047616
15804,6,10,3535.95,1,168,353.59499999999997,0.05917159763313609
15805,1,16,5158.08,1,334,322.38,0.04776119402985075
15806,15,3,784.58,0,246,261.5266666666667,0.012145748987854251
15807,19,3,903.9,0,46,301.3,0.06382978723404255
15808,275,4,3734.9700000000003,0,338,933.7425000000001,0.011799410029498525
15809,5,5,515.77,0,272,103.154,0.018315018315018316
15810,48,4,1391.98,0,266,347.995,0.0149812734082397
15811,75,5,1773.8,1,334,354.76,0.014925373134328358
15812,76,5,1801.14,0,287,360.228,0.017361111111111112
15813,177,2,1303.9099999999999,0,209,651.9549999999999,0.009523809523809525
15814,5,3,1577.19,1,20,525.73,0.14285714285714285
15815,33,5,2100.6,0,229,420.12,0.021739130434782608
15819,18,4,1905.45,0,246,476.3625,0.016194331983805668
15820,289,1,206.98,0,289,206.98,0.0034482758620689655
15821,13,2,570.96,0,30,285.48,0.06451612903225806
15822,328,1,440.2,1,328,440.2,0.00303951367781155
15823,341,1,15.0,0,341,15.0,0.0029239766081871343
15825,141,1,532.94,0,141,532.94,0.007042253521126761
15826,25,3,1654.31,0,180,551.4366666666666,0.016574585635359115
15827,42,14,1836.09,0,341,131.1492857142857,0.04093567251461988
15829,68,2,636.14,0,110,318.07,0.018018018018018018
15830,7,1,576.0,0,7,576.0,0.125
15831,27,3,801.76,0,293,267.25333333333333,0.01020408163265306
15832,223,1,836.79,0,223,836.79,0.004464285714285714
15834,39,4,2233.75,0,246,558.4375,0.016194331983805668
15835,13,4,954.09,0,300,238.5225,0.013289036544850499
15836,19,1,137.37,0,19,137.37,0.05
15837,34,1,391.98,0,34,391.98,0.02857142857142857
15838,34,14,28333.58,1,337,2023.827142857143,0.04142011834319527
15839,2,3,1048.49,0,117,349.49666666666667,0.025423728813559324
15840,28,2,355.56,0,142,177.78,0.013986013986013986
15841,42,4,1224.06,0,308,306.015,0.012944983818770227
15843,273,1,118.95,0,273,118.95,0.0036496350364963502
15844,15,1,130.73999999999998,0,15,130.73999999999998,0.0625
15845,5,7,3410.48,1,306,487.2114285714286,0.02280130293159609
15847,7,2,389.27,0,257,194.635,0.007751937984496124
15850,137,1,118.88,1,137,118.88,0.007246376811594203
15852,156,2,160.71,0,166,80.355,0.011976047904191617
15853,21,1,110.8,0,21,110.8,0.045454545454545456
15854,56,10,2839.94,1,331,283.994,0.030120481927710843
15855,106,5,712.24,0,233,142.448,0.021367521367521368
15856,14,21,13276.87,1,334,632.2319047619048,0.0626865671641791
15858,29,4,1247.84,1,336,311.96,0.011869436201780416
15860,10,8,977.21,0,338,122.15125,0.02359882005899705
15861,15,4,1693.74,1,236,423.435,0.016877637130801686
15862,81,3,659.73,1,343,219.91,0.00872093023255814
15863,162,1,9.2,1,162,9.2,0.006134969325153374
15864,36,4,1478.4,1,285,369.6,0.013986013986013986
15865,10,3,895.13,0,183,298.37666666666667,0.016304347826086956
15866,70,1,230.53,0,70,230.53,0.014084507042253521
15867,39,13,3307.62,1,338,254.4323076923077,0.038348082595870206
15869,246,2,149.64,0,246,74.82,0.008097165991902834
15870,2,1,354.09000000000003,0,2,354.09000000000003,0.3333333333333333
15874,33,7,4405.88,0,253,629.4114285714286,0.027559055118110236
15880,338,1,343.28,0,338,343.28,0.0029498525073746312
15881,281,5,501.39,0,333,100.27799999999999,0.014970059880239521
15882,168,4,516.36,0,337,129.09,0.011834319526627219
15883,2,1,143.76,1,2,143.76,0.3333333333333333
15885,62,3,379.35,0,278,126.45,0.010752688172043012
15886,29,1,181.09,0,29,181.09,0.03333333333333333
15888,50,1,168.31,0,50,168.31,0.0196078431372549
15889,126,2,446.87,0,338,223.435,0.0058997050147492625
15891,196,1,524.52,0,196,524.52,0.005076142131979695
15894,222,2,263.55,0,338,131.775,0.0058997050147492625
15895,119,1,179.17,0,119,179.17,0.008333333333333333
15897,163,2,222.05,0,163,111.025,0.012195121951219513
15898,196,4,1002.99,1,338,250.7475,0.011799410029498525
15899,338,1,56.25,0,338,56.25,0.0029498525073746312
15901,47,2,233.35,1,124,116.675,0.016
15903,39,4,2520.36,1,264,630.09,0.01509433962264151
15906,37,5,1388.2,1,224,277.64,0.022222222222222223
15907,146,2,529.52,1,179,264.76,0.011111111111111112
15909,143,1,191.94,0,143,191.94,0.006944444444444444
15910,34,6,851.77,1,286,141.96166666666667,0.020905923344947737
15912,147,2,264.62,0,202,132.31,0.009852216748768473
15916,46,6,967.4300000000001,1,335,161.23833333333334,0.017857142857142856
15917,217,1,123.1,0,217,123.1,0.0045871559633027525
15918,160,2,334.23,0,240,167.115,0.008298755186721992
15919,338,1,270.72,1,338,270.72,0.0029498525073746312
15920,123,4,167.5,0,123,41.875,0.03225806451612903
15921,142,1,336.03000000000003,0,142,336.03000000000003,0.006993006993006993
15922,342,1,369.5,0,342,369.5,0.0029154518950437317
15923,342,1,127.08,0,342,127.08,0.0029154518950437317
15925,163,1,207.15,0,163,207.15,0.006097560975609756
15930,36,1,426.63,0,36,426.63,0.02702702702702703
15932,57,7,2195.65,1,258,313.6642857142857,0.02702702702702703
15933,40,2,728.27,1,56,364.135,0.03508771929824561
15935,208,2,416.86,0,211,208.43,0.009433962264150943
15937,33,1,145.35000000000002,0,33,145.35000000000002,0.029411764705882353
15938,81,5,404.58000000000004,0,293,80.91600000000001,0.017006802721088437
15939,59,15,6115.01,0,301,407.6673333333334,0.04966887417218543
15940,280,1,35.8,0,280,35.8,0.0035587188612099642
15942,103,1,337.44,0,103,337.44,0.009615384615384616
15944,246,1,325.1,0,246,325.1,0.004048582995951417
