CustomerID,Recency,Frequency,Monetary,Target
15256,118,1,98.45,0
15257,252,1,317.15,0
15258,138,2,623.16,0
15260,69,7,1810.77,0
15261,104,1,254.82,0
15262,293,1,178.95000000000002,0
15263,76,1,156.51,0
15264,33,1,393.74,0
15265,120,2,1506.1200000000001,0
15266,307,1,119.3,0
15267,12,4,1587.76,1
15270,87,5,1850.29,1
15271,6,13,2131.85,1
15272,26,2,721.94,0
15275,7,1,615.14,0
15276,35,1,135.31,0
15277,16,1,255.89999999999998,0
15279,324,1,290.51,0
15280,141,1,113.12,0
15281,28,9,2332.15,0
15286,19,1,240.55,0
15287,40,1,340.98,1
15288,12,5,2306.52,0
15289,107,2,697.98,1
15290,0,15,6405.51,1
15291,1,14,4350.18,1
15292,170,1,180.94,0
15296,20,6,3672.86,0
15297,33,1,230.46,1
15298,10,9,3834.52,1
15299,36,7,4507.01,0
15300,33,1,496.44,0
15301,20,12,5070.35,0
15303,259,1,574.02,0
15304,30,8,694.4,0
15306,33,3,1174.3500000000001,0
15307,65,1,205.3,0
15308,243,1,310.47,0
15311,4,80,52797.72,1
15312,44,4,924.85,0
15313,79,1,52.0,0
15314,168,1,327.97,0
15315,33,2,570.5,0
15316,296,1,165.0,0
15319,253,1,204.5,0
15320,13,1,267.13,0
15321,40,3,2748.31,0
15322,55,1,679.68,0
15325,73,1,162.29,0
15326,303,1,311.71,0
15327,22,1,208.75,0
15329,8,3,1049.7,0
15330,1,2,714.9599999999999,0
15332,335,4,1661.06,0
15333,177,1,1028.56,0
15334,126,3,351.67,0
15335,22,1,173.97,0
15339,35,2,574.07,0
15341,50,1,2020.52,0
15342,99,1,406.09000000000003,0
15343,56,1,364.5,0
15344,1,2,460.64,1
15345,15,1,393.54,0
15346,302,1,252.42000000000002,0
15347,335,1,201.60000000000002,0
15348,41,1,158.04,0
15349,127,2,473.81,0
15350,342,1,115.65,0
15351,2,6,1643.97,1
15353,224,2,777.02,0
15355,22,1,126.25,1
15356,0,10,2766.5,0
15358,4,20,7517.14,1
15360,9,1,427.93,0
15361,331,1,418.92,0
15363,342,1,326.0,0
15364,65,2,913.19,0
15365,51,4,1945.15,1
15366,44,2,602.51,0
15367,26,4,1877.5900000000001,0
15370,10,7,2386.05,0
15372,106,1,2007.4,0
15373,85,9,1686.9,1
15374,98,1,168.0,0
15376,9,3,1233.3600000000001,0
15379,138,7,3703.29,0
15380,16,4,1304.96,1
15381,183,2,596.85,0
15382,54,5,4709.9,1
15384,139,2,642.41,0
15385,9,1,316.88,0
15386,155,1,394.14,0
15388,239,1,140.54,0
15389,141,1,500.0,0
15392,58,2,665.46,1
15393,250,1,124.10000000000001,1
15394,47,3,1854.14,1
15395,295,1,107.45,0
15396,82,1,288.18,0
15397,259,1,94.0,0
15398,47,1,634.85,1
15399,48,1,305.17,1
15400,61,5,716.2,0
15402,118,2,626.77,0
15405,158,1,349.1,0
15406,0,2,510.71000000000004,0
15407,3,4,1056.44,0
15408,233,1,267.18,0
15410,53,8,3450.84,0
15411,39,3,991.26,1
15412,140,1,190.53,0
15414,6,2,421.50000000000006,1
15415,282,1,572.8100000000001,0
15416,34,4,3984.32,0
15417,54,1,508.8,0
15421,28,4,950.36,0
15422,292,2,97.7,0
15423,7,1,43.5,0
15424,223,2,383.34,0
15426,2,4,1001.23,1
15427,2,3,1483.14,0
15429,44,1,243.06,1
15433,183,2,533.3,0
15434,1,4,890.58,1
15436,16,2,859.32,1
15437,231,1,200.16,0
15438,100,1,156.57999999999998,0
15440,24,3,383.68,0
15442,218,1,594.0,0
15443,14,4,1677.03,1
15444,9,1,342.9,1
15445,233,1,113.5,0
15447,300,1,155.17000000000002,0
15448,282,1,494.64,0
15449,154,2,647.7,1
15452,40,2,413.33000000000004,1
15453,5,6,1253.09,1
15454,331,1,179.1,0
15456,252,3,447.22,0
15457,231,1,237.07,0
15460,323,1,216.76,0
15462,63,3,234.6,0
15464,307,1,1048.85,0
15465,31,17,6568.179999999999,1
15466,54,1,334.53,0
15467,114,2,402.56,1
15468,20,2,467.51,0
15469,19,2,538.55,0
15472,82,1,371.56,0
15473,27,5,1057.2,1
15475,46,1,454.11,0
15478,9,2,1441.42,0
15480,85,1,905.5,0
15482,5,8,4779.1,1
15483,130,4,233.81,0
15484,26,2,2030.68,1
15485,305,2,1278.63,1
15488,62,1,91.32000000000001,0
15489,27,2,790.9,1
15491,64,6,3100.09,0
15492,43,1,487.74,1
15493,2,5,2001.8,0
15494,90,1,1127.38,1
15497,289,1,970.6,1
15498,12,25,11788.8,1
15500,50,1,406.02000000000004,1
15502,36,10,9736.98,1
15503,332,1,147.09,0
15504,50,1,52.83,0
15505,22,5,3610.96,0
15506,15,2,514.41,1
15507,141,1,492.36,0
15508,158,6,1000.27,0
15510,300,1,250.0,0
15511,7,4,744.3,1
15512,125,2,121.0,0
15513,2,19,14758.22,0
15514,3,8,3147.03,1
15516,14,3,62.43,0
15517,202,1,267.03,0
15518,33,8,1942.45,0
15521,9,8,3000.2,0
15522,2,2,398.84,0
15523,53,1,412.01000000000005,0
15525,342,1,313.93,1
15526,2,2,148.44,0
15527,8,7,2249.44,1
15528,223,1,229.33,0
15529,36,10,3643.69,1
15530,119,3,1168.73,1
15532,100,3,1225.79,1
15533,51,2,554.74,1
15535,142,4,536.4,0
15537,132,1,110.92,0
15541,83,1,85.13000000000001,0
15543,257,1,127.86,0
15544,89,7,2772.37,1
15545,23,2,292.71999999999997,0
15547,9,13,4432.43,1
15549,46,3,1693.26,0
15550,75,3,433.28,1
15551,6,1,436.06,0
15552,186,1,90.12,0
15553,29,1,437.23,0
15554,247,1,217.2,0
15555,3,14,4022.15,1
15561,119,3,449.66999999999996,1
15562,321,1,134.55,0
15563,170,2,735.62,1
15565,19,2,173.16000000000003,0
15568,14,2,422.52,1
15569,73,5,1375.71,0
15570,5,10,3785.5,1
15571,3,2,398.78000000000003,1
15572,79,4,1555.29,1
15573,1,2,607.45,0
15574,147,4,702.25,0
15576,7,1,940.67,0
15577,120,3,258.88,0
15578,131,1,127.1,0
15579,38,2,348.6,0
15581,90,13,3679.9700000000003,0
15582,69,2,541.51,1
15584,17,3,581.05,1
15585,146,1,455.3,0
15587,19,4,913.68,0
15589,225,3,478.53,0
15592,16,1,388.58,0
15593,40,1,199.8,0
15594,51,3,1506.43,1
15596,70,5,1406.59,0
15597,4,1,324.57,0
15598,22,1,240.68,0
15599,173,1,448.83,1
15601,25,13,6598.16,1
15602,40,6,945.19,1
15603,48,1,48.480000000000004,0
15604,21,1,216.39000000000001,0
15605,5,5,1198.23,0
15606,30,9,2920.16,0
15607,306,1,104.76,0
15608,29,3,971.28,1
15609,153,1,298.48,0
15610,21,1,112.46000000000001,0
15611,12,11,1340.3400000000001,1
15612,5,2,195.15,0
15615,0,22,9360.65,1
15618,2,4,776.851,0
15620,26,3,1553.18,0
15622,12,9,3709.56,0
15623,110,1,301.03000000000003,0
15624,86,4,588.13,0
15625,73,4,1534.26,0
15626,44,2,675.8,0
15628,16,7,2363.36,1
15630,14,2,1186.35,0
15632,33,7,2978.96,1
15636,59,2,724.76,0
15637,22,1,223.36,0
15639,103,1,425.32,0
15640,5,13,10442.32,1
15641,74,4,1887.2,0
15643,161,3,664.0,0
15644,135,4,813.0,0
15646,127,3,447.64000000000004,0
15648,173,2,657.35,0
15649,305,2,816.0,0
15651,6,3,646.3,0
15652,60,1,337.74,0
15653,62,2,877.44,0
15655,212,1,560.6700000000001,0
15656,14,4,748.5,0
15658,159,5,1024.1000000000001,0
15659,13,1,306.45,0
15660,54,7,1256.5,1
15661,286,2,309.8,0
15663,75,1,138.14,0
15664,20,1,386.43,0
15665,137,2,2242.01,0
15667,9,1,301.32000000000005,0
15668,187,1,76.32000000000001,0
15669,9,4,684.34,0
15670,266,1,173.05,0
15671,64,5,1972.89,1
15673,57,4,2881.02,0
15674,42,5,2446.6,0
15675,50,3,323.69,0
15676,4,2,3267.84,1
15677,18,1,657.23,0
15678,22,1,352.7,0
15679,123,2,260.26,1
15680,9,2,1021.71,1
15681,152,3,703.22,1
15683,86,1,193.75,0
15687,34,6,2241.18,1
15689,89,2,254.1,0
15690,70,1,111.0,1
15691,221,1,136.8,0
15694,36,10,4716.04,1
15695,236,2,409.98,0
15696,2,8,2736.46,0
15700,141,2,696.68,0
15701,37,3,1223.2,1
15703,234,1,211.5,0
15704,109,4,2293.62,0
15705,170,1,143.1,0
15706,33,4,1060.56,0
15707,4,4,945.58,0
15708,10,7,3364.2400000000002,0
15709,253,1,133.25,0
15712,40,4,865.9100000000001,1
15713,112,2,356.7,0
15714,47,1,132.48000000000002,1
15716,115,4,1118.81,0
15717,203,1,150.3,0
15719,2,13,5045.61,0
15722,5,5,2222.56,0
15723,334,1,203.10000000000002,0
15724,170,2,218.25,0
15727,76,6,4609.29,1
15729,182,1,85.0,0
15730,35,3,1120.88,0
15732,181,2,294.12,0
15733,252,1,162.3,0
15734,84,2,1339.45,0
15737,48,6,1081.51,1
15738,12,15,4495.52,1
15739,35,1,449.12,0
15740,18,1,154.88,0
15743,6,3,571.61,1
15744,47,1,34.8,0
15745,3,3,917.2800000000001,1
15746,103,1,196.88,0
15747,89,2,549.47,1
15748,9,1,149.31,0
15749,204,3,44534.3,0
15750,7,6,1937.95,1
15752,9,7,2637.38,0
15753,274,1,79.2,0
15754,20,3,458.57,0
15755,43,5,2076.7400000000002,1
15756,30,4,532.96,0
15757,35,2,714.42,0
15759,187,3,253.04000000000002,0
15762,34,2,583.75,0
15763,1,2,1086.92,0
15764,57,6,3279.9700000000003,0
15766,33,1,315.06,0
15768,85,3,621.83,0
15769,0,25,52848.72,1
15774,38,1,270.8,0
15775,214,1,104.9,0
15776,102,1,241.62,0
15777,210,4,1047.1100000000001,0
15780,153,3,475.28000000000003,0
15781,107,2,211.3,1
15782,19,2,2164.34,1
15785,2,5,2328.9700000000003,0
15786,15,3,4932.2,0
15787,30,1,492.05,1
15789,327,1,351.3,0
15791,13,2,1612.69,0
15793,9,2,612.0,1
15795,119,1,610.01,0
15796,41,6,1887.71,1
15797,82,4,2207.4,0
15799,45,3,884.14,0
15800,76,2,699.08,0
15801,15,3,1063.95,0
15802,112,1,451.42,0
15803,20,1,415.82000000000005,0
15804,6,10,3535.95,1
15805,1,16,5158.08,1
15806,15,3,784.58,0
15807,19,3,903.9,0
15808,275,4,3734.9700000000003,0
15809,5,5,515.77,0
15810,48,4,1391.98,0
15811,75,5,1773.8,1
15812,76,5,1801.14,0
15813,177,2,1303.9099999999999,0
15814,5,3,1577.19,1
15815,33,5,2100.6,0
15819,18,4,1905.45,0
15820,289,1,206.98,0
15821,13,2,570.96,0
15822,328,1,440.2,1
15823,341,1,15.0,0
15825,141,1,532.94,0
15826,25,3,1654.31,0
15827,42,14,1836.09,0
15829,68,2,636.14,0
15830,7,1,576.0,0
15831,27,3,801.76,0
15832,223,1,836.79,0
15834,39,4,2233.75,0
15835,13,4,954.09,0
15836,19,1,137.37,0
15837,34,1,391.98,0
15838,34,14,28333.58,1
15839,2,3,1048.49,0
15840,28,2,355.56,0
15841,42,4,1224.06,0
15843,273,1,118.95,0
15844,15,1,130.73999999999998,0
15845,5,7,3410.48,1
15847,7,2,389.27,0
15850,137,1,118.88,1
15852,156,2,160.71,0
15853,21,1,110.8,0
15854,56,10,2839.94,1
15855,106,5,712.24,0
15856,14,21,13276.87,1
15858,29,4,1247.84,1
15860,10,8,977.21,0
15861,15,4,1693.74,1
15862,81,3,659.73,1
15863,162,1,9.2,1
15864,36,4,1478.4,1
15865,10,3,895.13,0
15866,70,1,230.53,0
15867,39,13,3307.62,1
15869,246,2,149.64,0
15870,2,1,354.09000000000003,0
15874,33,7,4405.88,0
15880,338,1,343.28,0
15881,281,5,501.39,0
15882,168,4,516.36,0
15883,2,1,143.76,1
15885,62,3,379.35,0
15886,29,1,181.09,0
15888,50,1,168.31,0
15889,126,2,446.87,0
15891,196,1,524.52,0
15894,222,2,263.55,0
15895,119,1,179.17,0
15897,163,2,222.05,0
15898,196,4,1002.99,1
15899,338,1,56.25,0
15901,47,2,233.35,1
15903,39,4,2520.36,1
15906,37,5,1388.2,1
15907,146,2,529.52,1
15909,143,1,191.94,0
15910,34,6,851.77,1
15912,147,2,264.62,0
15916,46,6,967.4300000000001,1
15917,217,1,123.1,0
15918,160,2,334.23,0
15919,338,1,270.72,1
15920,123,4,167.5,0
15921,142,1,336.03000000000003,0
15922,342,1,369.5,0
15923,342,1,127.08,0
15925,163,1,207.15,0
15930,36,1,426.63,0
15932,57,7,2195.65,1
15933,40,2,728.27,1
15935,208,2,416.86,0
15937,33,1,145.35000000000002,0
15938,81,5,404.58000000000004,0
15939,59,15,6115.01,0
15940,280,1,35.8,0
15942,103,1,337.44,0
15944,246,1,325.1,0
15945,334,1,181.0,0
15947,52,1,1708.24,0
15948,13,1,644.24,1
15949,40,1,237.04000000000002,1
15950,1,4,1765.51,0
15951,255,1,375.17,1
15952,3,4,806.57,0
15953,16,6,1239.6399999999999,1
15955,12,13,3845.28,1
15957,1,1,428.89,0
15958,43,1,104.35,0
15963,14,1,280.04,1
15965,336,1,156.19,1
15967,288,1,173.8,1
15969,19,2,531.1,1
15970,273,1,314.09999999999997,0
15971,22,11,3995.85,1
15973,336,1,307.82000000000005,0
15974,8,7,3442.15,0
15975,53,1,371.01,0
15976,134,2,430.94,0
15977,8,1,355.63,1
15978,46,1,1098.78,0
15980,58,3,2398.86,0
15981,46,7,2849.88,1
15983,330,3,1148.27,1
15984,40,8,2091.96,1
15985,92,2,1142.42,0
15987,90,6,1206.42,1
15990,13,2,792.11,0
15993,2,3,1725.36,1
15994,24,1,427.07,0
15996,57,6,1060.68,0
15998,6,5,3089.97,0
16003,104,3,1793.9,1
16005,152,2,298.08,1
16006,180,1,101.4,0
16007,17,4,1701.94,0
16008,44,2,330.71,1
16009,1,3,933.71,1
16010,215,3,407.5,0
16011,13,14,2712.59,1
16012,4,3,1415.29,0
16013,14,42,31053.76,1
16014,7,3,662.38,0
16015,18,1,300.77,1
16016,5,6,1213.68,1
16017,16,1,211.88,0
16018,8,2,408.9,0
16019,16,9,3786.24,0
16020,34,1,518.8,1
16022,229,1,628.28,0
16023,15,3,719.81,0
16026,12,1,236.09,0
16027,61,6,934.62,0
16029,8,63,81024.84,0
16030,279,1,331.24,0
16031,61,2,548.94,0
16033,2,19,8394.53,1
16034,165,3,437.70000000000005,0
16036,56,2,758.9200000000001,0
16037,239,3,855.02,0
16038,146,2,393.33,1
16040,34,3,1313.55,0
16041,0,3,3166.4,0
16042,26,4,892.8,1
16043,6,4,773.99,0
16045,89,4,1340.7,0
16048,342,2,256.44,0
16049,9,3,1111.79,0
16050,143,1,137.9,0
16052,23,1,362.06,0
16053,2,2,1511.95,0
16054,114,1,783.9,0
16055,190,1,134.8,0
16056,14,1,664.85,0
16057,65,6,1544.23,1
16059,35,6,1459.8600000000001,0
16062,102,3,778.14,1
16063,229,1,335.32,0
16065,334,1,372.09,0
16066,1,4,1248.52,1
16070,1,1,686.85,1
16071,14,1,326.24,0
16072,257,1,584.3199999999999,0
16073,266,1,122.4,0
16076,22,8,1887.5700000000002,1
16078,253,1,79.2,0
16079,9,1,508.22,1
16080,51,2,217.16,0
16081,25,5,2806.9,0
16083,70,2,1317.62,0
16084,268,1,436.18,0
16085,27,4,739.98,1
16086,28,5,1121.39,0
16091,124,2,315.06,0
16092,84,3,817.86,0
16093,76,1,17.0,0
16094,188,1,252.1,1
16096,233,1,320.62,0
16097,209,1,185.04999999999998,0
16098,57,7,2005.63,0
16099,19,3,731.9,0
16101,40,1,1290.7,0
16102,11,3,1842.14,0
16103,49,5,1413.14,1
16104,31,1,302.36,0
16105,218,1,336.96,0
16106,35,1,108.38,0
16107,11,5,2307.52,1
16108,54,1,842.5,0
16109,188,2,611.88,0
16110,14,3,1337.48,0
16112,112,4,195.74,0
16113,152,1,161.38,0
16114,140,1,135.75000000000003,0
16115,10,7,1518.96,1
16116,181,1,612.78,0
16117,159,1,232.21,0
16119,42,1,309.48,1
16120,28,4,1309.14,0
16121,26,2,867.11,0
16122,42,4,684.42,0
16123,21,1,307.78000000000003,0
16124,286,1,249.0,0
16125,336,1,289.35,0
16126,71,3,3706.7,1
16127,8,1,656.25,0
16128,6,4,1690.5800000000002,1
16131,21,6,3506.54,0
16133,9,28,12979.52,1
16134,328,1,283.53000000000003,1
16135,232,1,517.55,0
16136,29,3,709.38,0
16139,81,2,306.37,1
16140,35,2,725.1800000000001,0
16141,57,1,620.4,0
16142,219,1,535.34,0
16143,77,5,1949.3600000000001,1
16144,216,1,175.2,0
16145,9,10,3432.1,1
16146,126,3,734.13,0
16147,103,1,375.0,0
16148,265,1,76.32000000000001,0
16149,111,1,163.68,1
16150,12,5,2053.02,0
16152,238,1,1829.04,0
16153,19,5,1824.23,0
16156,19,7,2410.4300000000003,1
16157,42,1,168.32,1
16159,251,1,348.2,0
16160,34,2,1025.44,0
16161,28,15,4300.88,1
16162,221,1,37.4,0
16163,201,2,856.6,0
16164,12,1,245.36,1
16168,3,22,3329.34,1
16169,9,2,904.8000000000001,1
16170,20,6,1885.05,0
16171,28,1,73.19999999999999,0
16172,64,5,1140.21,0
16173,7,5,1119.47,1
16174,95,3,1009.55,0
16175,63,4,1037.5900000000001,0
16177,19,1,331.95,0
16178,107,1,197.9,0
16179,30,1,215.83,0
16180,69,8,10254.18,0
16181,42,1,305.54,0
16182,41,4,6617.65,0
16183,36,1,338.71000000000004,0
16184,33,6,1158.79,0
16185,202,1,335.0,1
16186,15,11,3594.14,1
16187,1,15,6911.4400000000005,0
16188,14,4,981.86,0
16189,54,1,144.48,1
16190,9,1,215.08,0
16191,21,10,4082.26,1
16193,206,1,314.45,0
16198,44,1,400.68100000000004,0
16200,133,1,550.57,1
16201,14,2,782.83,1
16202,330,1,365.27,0
16203,28,4,592.9,0
16205,0,4,761.38,0
16206,24,4,537.0600000000001,0
16208,14,2,664.26,0
16209,58,5,2262.62,0
16210,0,15,14788.82,1
16211,58,1,547.02,0
16212,252,1,498.15000000000003,1
16213,48,1,159.0,0
16214,140,3,1062.75,0
16215,50,1,242.35,0
16216,236,1,914.9300000000001,0
16217,204,2,304.25,0
16218,84,6,2635.48,1
16221,6,3,864.86,0
16222,287,1,846.72,0
16224,26,4,1295.3,0
16225,14,5,1096.32,0
16226,172,3,255.12,0
16227,194,1,314.22,0
16229,56,2,1010.6,0
16230,159,2,542.03,0
16232,13,4,990.88,0
16233,40,3,536.6800000000001,0
16235,10,5,867.3100000000001,0
16236,47,1,432.2,0
16239,26,2,414.2,0
16240,46,1,1824.79,1
16241,1,12,1998.47,1
16242,1,5,2520.1,1
16243,3,2,409.1,0
16244,181,2,1522.75,0
16245,91,2,769.7,1
16247,139,1,114.56,0
16248,31,1,152.94,0
16249,22,5,1800.07,0
16250,230,2,389.44,0
16253,36,2,3683.86,0
16255,65,7,2182.79,1
16256,236,1,752.4300000000001,0
16257,146,1,46.95,0
16258,14,5,5203.51,0
16260,20,1,1035.45,0
16261,44,3,562.4300000000001,1
16265,12,8,4657.1,1
16266,43,7,861.89,0
16268,40,2,667.65,0
16270,322,1,1141.24,0
16271,95,3,893.03,1
16272,86,1,411.7,0
16274,342,1,357.95,0
16275,166,1,559.87,0
16276,146,1,810.6,0
16278,69,1,566.38,0
16279,56,2,730.98,1
16281,41,1,2062.06,0
16282,309,1,168.3,0
16283,37,4,1330.14,1
16284,0,2,823.97,0
16287,139,1,142.5,0
16292,91,1,302.25,0
16293,18,9,1906.16,1
16295,27,2,692.3,1
16297,238,1,301.9,0
16298,21,2,353.54,1
16302,96,1,233.22,0
16303,85,2,4036.33,1
16305,108,1,361.22,0
16306,183,6,632.27,0
16308,7,4,2560.0,0
16309,75,2,706.57,0
16311,18,1,401.55,1
16313,19,1,167.62,1
16315,300,1,226.37,0
16316,33,8,2938.91,0
16317,89,3,1341.65,0
16318,4,1,328.15000000000003,0
16319,187,1,404.40000000000003,0
16320,141,2,1038.46,0
16321,41,5,373.65000000000003,0
16322,5,1,213.08,1
16323,165,1,207.50000000000003,0
16324,97,3,428.68,0
16325,16,3,594.24,0
16326,3,12,2549.57,1
16327,49,5,3172.39,1
16330,81,2,48.96,1
16332,13,6,1390.89,1
16333,5,20,25079.6,1
16337,6,1,151.05,0
16338,126,1,214.8,0
16339,253,1,109.95,0
16340,76,1,549.07,0
16341,55,2,1531.89,1
16342,44,4,322.41,0
16344,127,1,101.10000000000001,0
16345,13,1,575.41,0
16347,5,1,444.29,1
16348,1,7,1469.45,0
16349,260,1,53.5,0
16350,34,3,1001.87,1
16351,302,1,153.9,0
16352,7,1,204.92000000000002,1
16353,1,19,5056.56,1
16354,32,2,395.8,0
16356,167,3,211.77,0
16357,2,3,658.88,0
16358,33,3,1594.3400000000001,1
16359,34,8,1640.19,1
16360,8,4,2012.35,1
16361,9,2,604.3,1
16362,1,5,734.77,0
16363,22,1,109.36000000000001,0
16364,106,1,347.55,1
16365,6,8,1143.77,1
16367,6,2,804.49,0
16369,50,2,851.69,1
16370,51,4,1320.56,0
16372,2,2,367.93,0
16374,35,2,473.03,0
16377,236,1,676.2,0
16378,216,3,362.95,0
16379,6,2,1302.68,1
16380,30,1,1780.59,0
16383,44,2,668.36,0
16384,59,2,584.5,0
16385,29,3,555.89,0
16386,223,1,61.10000000000001,1
16387,292,1,94.36,0
16389,22,4,1382.0700000000002,0
16392,239,1,221.19,0
16393,22,10,2119.63,1
16394,26,5,1555.34,0
16395,29,5,1486.9,0
16398,123,2,1705.8,0
16399,204,1,178.41,1
16400,64,1,303.93,0
16401,14,9,3079.96,1
16402,234,2,299.6,0
16403,281,1,177.5,0
16404,39,1,443.05,0
16405,271,2,167.25,0
16407,43,9,1794.76,1
16409,5,5,2028.88,0
16411,338,1,131.5,1
16412,23,1,151.83,0
16413,26,1,262.2,0
16414,249,1,50.8,1
16415,13,1,210.35,0
16416,12,2,678.72,1
16418,14,3,675.27,0
16419,82,6,972.23,0
16422,1,48,33330.9,1
16424,160,1,133.56,0
16425,271,1,302.7,0
16426,4,6,1155.91,1
16427,232,2,241.06,0
16429,75,1,284.55,0
16430,26,1,300.85,0
16431,182,3,642.81,0
16432,33,1,287.40000000000003,0
16434,3,6,1337.07,1
16438,5,3,468.03000000000003,1
16440,21,3,1808.83,1
16441,36,2,381.2,0
16442,197,2,437.03,1
16444,15,4,654.67,0
16445,3,1,230.51,0
16446,175,1,2.9,1
16447,105,1,259.01,0
16448,167,1,188.89000000000001,0
16449,167,2,707.69,0
16450,119,1,311.92,0
16451,57,1,266.97,0
16454,14,2,6.9,0
16455,33,7,1841.18,0
16456,68,5,2158.37,0
16457,187,1,208.36,0
16458,7,15,2863.98,1
16460,42,2,512.1,1
16461,147,1,151.42,0
16462,43,3,136.0,0
16463,21,3,1119.39,1
16464,49,2,998.25,1
16466,3,7,1603.46,0
16468,43,1,74.9,0
16469,56,3,462.72,1
16470,21,4,762.39,0
16471,244,1,223.95000000000002,0
16473,134,3,316.11,0
16474,20,5,1398.49,1
16475,57,4,544.3,0
16477,33,7,2494.46,0
16478,34,2,235.9,1
16480,45,1,769.29,0
16483,161,1,139.35,0
16484,143,2,404.3,0
16485,46,1,363.65,0
16488,2,3,498.8,0
16491,16,1,731.5,0
16493,49,4,1351.63,0
16494,266,1,826.53,0
16495,245,2,246.51,1
16496,177,2,1185.04,1
16497,19,6,2965.69,0
16498,130,2,100.97,0
16499,329,2,365.45,0
16500,5,3,250.32,1
16503,76,4,1431.93,0
16505,1,1,777.6,0
16506,9,1,55.2,1
16509,266,1,363.70000000000005,0
16510,341,1,248.1,0
16511,114,2,582.7,1
16513,12,1,108.45,1
16515,21,5,1627.13,0
16517,246,1,162.70000000000002,0
16518,30,2,484.32,0
16519,334,1,103.7,1
16520,155,3,1046.57,0
16523,2,18,7790.31,1
16525,6,24,12364.19,1
16526,141,1,290.36,0
16527,50,1,228.06,0
16529,159,1,455.25,0
16531,6,6,1112.64,1
16532,105,2,4516.8,1
16533,23,2,987.86,1
16536,79,1,548.97,0
16539,189,3,1053.61,1
16542,23,1,119.62,0
16545,134,1,339.3,0
16546,260,2,787.15,0
16549,0,6,2311.19,1
16550,78,5,2298.97,0
16551,65,3,922.12,0
16552,212,2,379.73,0
16553,132,12,5719.82,0
16554,11,3,837.1,0
16555,4,2,285.89,0
16556,36,7,3313.79,0
16557,106,1,101.15,1
16558,7,18,6888.46,1
16560,327,1,332.18,1
16561,29,1,264.96,1
16563,23,1,1077.74,0
16565,333,1,173.7,0
16566,26,4,502.28000000000003,1
16567,163,2,865.6,0
16570,1,9,3311.32,1
16571,145,2,896.79,1
16572,96,3,1009.6,0
16573,54,2,663.61,0
16574,40,1,451.44,0
16581,152,1,105.84,0
16582,82,1,313.62,0
16583,343,1,233.45,0
16584,49,2,936.08,0
16586,218,1,463.95,0
16587,201,1,225.15,0
16589,40,3,459.24,0
16591,38,1,213.5,0
16592,0,13,2729.34,1
16593,20,3,330.03,0
16594,44,1,181.09,0
16595,30,1,360.16,0
16596,335,1,120.65,1
16598,255,1,145.05,0
16600,43,3,353.2,1
16601,10,1,244.8,0
16602,5,1,528.08,0
16603,44,2,482.47,0
16607,7,13,3063.69,1
16609,57,6,4029.82,1
16610,188,1,75.66,0
16611,155,1,129.49,0
16612,2,4,1187.66,0
16613,39,1,618.59,0
16614,152,1,506.19,0
16616,126,1,210.10000000000002,1
16617,205,1,151.85,0
16618,0,5,2647.59,0
16619,233,1,226.21,0
16620,230,1,95.75999999999999,1
16621,21,4,813.48,0
16623,215,1,129.45000000000002,0
16624,50,2,810.57,0
16625,243,1,333.08,0
16626,0,13,3380.24,1
16627,48,1,322.8,0
16628,76,4,1619.8400000000001,1
16629,43,2,417.73,0
16633,8,5,2235.16,1
16634,192,2,217.9,0
16637,1,4,1154.47,0
16638,68,9,1550.94,1
16639,0,3,1257.51,0
16641,75,1,231.1,0
16642,177,1,307.73,1
16643,215,1,487.51,0
16644,147,2,833.78,0
16647,139,2,214.06,0
16648,12,1,290.66,0
16650,41,1,518.42,0
16652,28,7,6773.97,0
16653,40,1,1117.86,1
16654,110,4,601.27,0
16655,44,4,2911.2,1
16656,0,14,8330.66,1
16657,118,2,446.11,1
16658,337,1,123.24,0
16659,158,1,39.12,0
16660,180,2,384.36,1
16665,331,1,135.4,0
16667,37,2,570.13,0
16668,86,5,266.52,1
16669,47,2,729.49,1
16670,26,9,3581.75,1
16671,5,2,1539.63,1
16672,5,19,7864.9400000000005,1
16674,24,2,319.61,0
16676,3,4,1592.12,0
16678,6,9,2438.5,1
16679,335,1,129.75,0
16680,12,1,183.7,0
16681,42,6,1770.3400000000001,0
16682,26,4,917.14,1
16684,5,25,60058.78,1
16685,30,2,324.24,0
16686,16,7,3062.83,0
16688,12,2,831.52,1
16689,45,2,422.6,0
16690,41,2,225.58,0
16692,225,2,1276.0,0
16693,38,2,482.01,0
16696,104,4,657.9,0
16697,210,1,112.75,0
16698,196,2,1998.0,0
16700,50,11,4423.62,1
16701,14,12,4899.86,1
16705,8,15,12583.33,1
16706,6,3,531.35,0
16708,15,1,656.63,0
16709,54,5,3029.87,0
16710,43,8,2093.59,1
16711,109,3,909.87,1
16712,64,8,2499.86,1
16713,36,13,5302.01,1
16714,188,3,1161.53,0
16715,47,1,301.71999999999997,0
16716,236,2,901.2,0
16717,1,5,1862.8200000000002,1
16718,338,1,623.75,0
16719,44,6,1497.75,1
16721,231,1,292.47,0
16722,20,12,4421.45,1
16723,60,2,589.15,0
16725,271,7,781.02,0
16726,165,4,795.19,1
16727,333,1,272.82,0
16728,15,4,1054.67,0
16729,7,21,7239.92,0
16730,21,3,743.11,0
16732,1,1,603.75,0
16734,21,3,650.51,0
